_id,tuk,pingedAt,latitude,longitude,speedKmh,heading,source,resolvedDistrict,resolvedProvince
69f4b2b75a1fa00e9fa26217,69e787f0c9f995641686c381,2026-04-26T17:03:33.492Z,7.374525,80.288568,0.96,221,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26218,69e787f0c9f995641686c381,2026-04-26T20:03:33.492Z,7.356177,80.286899,0.68,185,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26219,69e787f0c9f995641686c381,2026-04-26T23:03:33.492Z,7.354842,80.287333,0.05,162,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2621a,69e787f0c9f995641686c381,2026-04-27T02:03:33.492Z,7.347537,80.284893,0.29,198,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2621b,69e787f0c9f995641686c381,2026-04-27T05:03:33.492Z,7.329445,80.260227,1.13,233,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2621c,69e787f0c9f995641686c381,2026-04-27T08:03:33.492Z,7.326972,80.235961,0.9,264,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2621d,69e787f0c9f995641686c381,2026-04-27T11:03:33.492Z,7.331867,80.206673,1.09,279,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2621e,69e787f0c9f995641686c381,2026-04-27T14:03:33.492Z,7.334188,80.202846,0.16,301,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2621f,69e787f0c9f995641686c381,2026-04-27T17:03:33.492Z,7.339858,80.191192,0.48,296,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26220,69e787f0c9f995641686c381,2026-04-27T20:03:33.492Z,7.350751,80.165954,1.01,293,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26221,69e787f0c9f995641686c381,2026-04-27T23:03:33.492Z,7.365903,80.147803,0.87,310,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26222,69e787f0c9f995641686c381,2026-04-28T02:03:33.492Z,7.381608,80.140029,0.65,333,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26223,69e787f0c9f995641686c381,2026-04-28T05:03:33.492Z,7.391456,80.133819,0.43,327,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26224,69e787f0c9f995641686c381,2026-04-28T08:03:33.492Z,7.42674,80.137241,1.31,5,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26225,69e787f0c9f995641686c381,2026-04-28T11:03:33.492Z,7.432316,80.141203,0.25,35,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26226,69e787f0c9f995641686c381,2026-04-28T14:03:33.492Z,7.4502,80.164505,1.08,52,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26227,69e787f0c9f995641686c381,2026-04-28T17:03:33.492Z,7.449899,80.177998,0.5,91,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26228,69e787f0c9f995641686c381,2026-04-28T20:03:33.492Z,7.446265,80.212166,1.26,96,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26229,69e787f0c9f995641686c381,2026-04-28T23:03:33.492Z,7.44886,80.236223,0.89,83,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2622a,69e787f0c9f995641686c381,2026-04-29T02:03:33.492Z,7.463112,80.268596,1.3,66,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2622b,69e787f0c9f995641686c381,2026-04-29T05:03:33.492Z,7.480647,80.285055,0.89,42,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2622c,69e787f0c9f995641686c381,2026-04-29T08:03:33.492Z,7.488156,80.288532,0.31,24,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2622d,69e787f0c9f995641686c381,2026-04-29T11:03:33.492Z,7.504718,80.295064,0.66,21,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2622e,69e787f0c9f995641686c381,2026-04-29T14:03:33.492Z,7.506463,80.296504,0.08,39,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2622f,69e787f0c9f995641686c381,2026-04-29T17:03:33.492Z,7.520222,80.306689,0.63,36,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26230,69e787f0c9f995641686c381,2026-04-29T20:03:33.492Z,7.521669,80.308174,0.08,45,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26231,69e787f0c9f995641686c381,2026-04-29T23:03:33.492Z,7.539671,80.310098,0.67,6,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26232,69e787f0c9f995641686c381,2026-04-30T02:03:33.492Z,7.549417,80.315962,0.42,30,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26233,69e787f0c9f995641686c381,2026-04-30T05:03:33.492Z,7.55454,80.3164,0.19,4,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26234,69e787f0c9f995641686c381,2026-04-30T08:03:33.492Z,7.569804,80.316118,0.57,358,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26235,69e787f0c9f995641686c381,2026-04-30T11:03:33.492Z,7.578715,80.315439,0.33,355,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26236,69e787f0c9f995641686c381,2026-04-30T14:03:33.492Z,7.582442,80.312568,0.17,322,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26237,69e787f0c9f995641686c381,2026-04-30T17:03:33.492Z,7.589106,80.284376,1.06,283,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26238,69e787f0c9f995641686c381,2026-04-30T20:03:33.492Z,7.580916,80.257026,1.05,253,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26239,69e787f0c9f995641686c381,2026-04-30T23:03:33.492Z,7.562658,80.236829,1,227,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2623a,69e787f0c9f995641686c381,2026-05-01T02:03:33.492Z,7.555269,80.228995,0.4,226,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2623b,69e787f0c9f995641686c381,2026-05-01T05:03:33.492Z,7.553386,80.226053,0.13,237,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2623c,69e787f0c9f995641686c381,2026-05-01T08:03:33.492Z,7.54425,80.210752,0.66,238,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2623d,69e787f0c9f995641686c381,2026-05-01T11:03:33.492Z,7.54351,80.193054,0.65,267,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2623e,69e787f0c9f995641686c381,2026-05-01T14:03:33.492Z,7.529543,80.164949,1.16,243,simulated,69e61be0c9f995641686bfa2,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2623f,69e787f0c9f995641686c382,2026-04-24T14:03:33.492Z,8.320077,79.536113,11.55,165,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26240,69e787f0c9f995641686c382,2026-04-24T17:03:33.492Z,8.295025,79.55062,1.07,150,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26241,69e787f0c9f995641686c382,2026-04-24T20:03:33.492Z,8.281127,79.555099,0.54,162,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26242,69e787f0c9f995641686c382,2026-04-24T23:03:33.492Z,8.269153,79.564759,0.57,141,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26243,69e787f0c9f995641686c382,2026-04-25T02:03:33.492Z,8.266565,79.565943,0.11,155,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26244,69e787f0c9f995641686c382,2026-04-25T05:03:33.492Z,8.250489,79.578919,0.76,141,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26245,69e787f0c9f995641686c382,2026-04-25T08:03:33.492Z,8.241742,79.600677,0.86,112,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26246,69e787f0c9f995641686c382,2026-04-25T11:03:33.492Z,8.247258,79.62529,0.93,77,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26247,69e787f0c9f995641686c382,2026-04-25T14:03:33.492Z,8.239837,79.640063,0.61,116,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26248,69e787f0c9f995641686c382,2026-04-25T17:03:33.492Z,8.234427,79.643422,0.24,148,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26249,69e787f0c9f995641686c382,2026-04-25T20:03:33.492Z,8.209744,79.654391,1,156,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2624a,69e787f0c9f995641686c382,2026-04-25T23:03:33.492Z,8.190735,79.649226,0.73,195,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2624b,69e787f0c9f995641686c382,2026-04-26T02:03:33.492Z,8.158898,79.659446,1.24,162,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2624c,69e787f0c9f995641686c382,2026-04-26T05:03:33.492Z,8.149055,79.660255,0.37,175,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2624d,69e787f0c9f995641686c382,2026-04-26T08:03:33.492Z,8.135732,79.654408,0.54,203,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2624e,69e787f0c9f995641686c382,2026-04-26T11:03:33.492Z,8.12334,79.641609,0.66,225,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2624f,69e787f0c9f995641686c382,2026-04-26T14:03:33.492Z,8.121099,79.617457,0.89,264,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26250,69e787f0c9f995641686c382,2026-04-26T17:03:33.492Z,8.101717,79.589787,1.24,234,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26251,69e787f0c9f995641686c382,2026-04-26T20:03:33.492Z,8.091927,79.580783,0.49,222,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26252,69e787f0c9f995641686c382,2026-04-26T23:03:33.492Z,8.081884,79.578136,0.38,194,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26253,69e787f0c9f995641686c382,2026-04-27T02:03:33.492Z,8.067151,79.577596,0.55,182,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26254,69e787f0c9f995641686c382,2026-04-27T05:03:33.492Z,8.055369,79.568499,0.55,217,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26255,69e787f0c9f995641686c382,2026-04-27T08:03:33.492Z,8.02925,79.549388,1.2,215,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26256,69e787f0c9f995641686c382,2026-04-27T11:03:33.492Z,8.014523,79.541602,0.62,207,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26257,69e787f0c9f995641686c382,2026-04-27T14:03:33.492Z,8.002898,79.536289,0.47,204,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26258,69e787f0c9f995641686c382,2026-04-27T17:03:33.492Z,7.995602,79.536682,0.27,176,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26259,69e787f0c9f995641686c382,2026-04-27T20:03:33.492Z,7.981377,79.53868,0.53,172,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2625a,69e787f0c9f995641686c382,2026-04-27T23:03:33.492Z,7.975413,79.537705,0.22,189,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2625b,69e787f0c9f995641686c382,2026-04-28T02:03:33.492Z,7.958091,79.528445,0.73,207,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2625c,69e787f0c9f995641686c382,2026-04-28T05:03:33.492Z,7.956125,79.52813,0.07,189,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2625d,69e787f0c9f995641686c382,2026-04-28T08:03:33.492Z,7.951678,79.529289,0.17,165,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2625e,69e787f0c9f995641686c382,2026-04-28T11:03:33.492Z,7.941696,79.538223,0.49,138,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2625f,69e787f0c9f995641686c382,2026-04-28T14:03:33.492Z,7.931674,79.550737,0.59,128,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26260,69e787f0c9f995641686c382,2026-04-28T17:03:33.492Z,7.923176,79.582932,1.22,104,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26261,69e787f0c9f995641686c382,2026-04-28T20:03:33.492Z,7.914912,79.610464,1.06,106,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26262,69e787f0c9f995641686c382,2026-04-28T23:03:33.492Z,7.905541,79.632188,0.87,113,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26263,69e787f0c9f995641686c382,2026-04-29T02:03:33.492Z,7.902837,79.634503,0.13,139,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26264,69e787f0c9f995641686c382,2026-04-29T05:03:33.492Z,7.875916,79.65623,1.28,141,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26265,69e787f0c9f995641686c382,2026-04-29T08:03:33.492Z,7.872448,79.658967,0.16,141,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26266,69e787f0c9f995641686c382,2026-04-29T11:03:33.492Z,7.863655,79.677217,0.75,115,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26267,69e787f0c9f995641686c382,2026-04-29T14:03:33.492Z,7.854402,79.684251,0.43,143,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26268,69e787f0c9f995641686c382,2026-04-29T17:03:33.492Z,7.835396,79.697968,0.87,144,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26269,69e787f0c9f995641686c382,2026-04-29T20:03:33.492Z,7.833144,79.700015,0.11,137,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2626a,69e787f0c9f995641686c382,2026-04-29T23:03:33.492Z,7.814107,79.723679,1.12,129,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2626b,69e787f0c9f995641686c382,2026-04-30T02:03:33.492Z,7.803778,79.751152,1.08,110,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2626c,69e787f0c9f995641686c382,2026-04-30T05:03:33.492Z,7.802722,79.754134,0.12,109,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2626d,69e787f0c9f995641686c382,2026-04-30T08:03:33.492Z,7.801701,79.769148,0.55,93,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2626e,69e787f0c9f995641686c382,2026-04-30T11:03:33.492Z,7.795995,79.784098,0.59,111,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa2626f,69e787f0c9f995641686c382,2026-04-30T14:03:33.492Z,7.780512,79.808731,1.07,122,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26270,69e787f0c9f995641686c382,2026-04-30T17:03:33.492Z,7.779168,79.812967,0.16,107,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26271,69e787f0c9f995641686c382,2026-04-30T20:03:33.492Z,7.776273,79.845358,1.19,95,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26272,69e787f0c9f995641686c382,2026-04-30T23:03:33.492Z,7.765886,79.859534,0.65,126,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26273,69e787f0c9f995641686c382,2026-05-01T02:03:33.492Z,7.758948,79.867913,0.4,129,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26274,69e787f0c9f995641686c382,2026-05-01T05:03:33.492Z,7.731272,79.877925,1.09,160,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26275,69e787f0c9f995641686c382,2026-05-01T08:03:33.492Z,7.726502,79.877101,0.18,189,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26276,69e787f0c9f995641686c382,2026-05-01T11:03:33.492Z,7.697273,79.878213,1.08,177,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26277,69e787f0c9f995641686c382,2026-05-01T14:03:33.492Z,7.66787,79.862675,1.23,207,simulated,69e61be0c9f995641686bfa3,69e61bdec9f995641686bf8d
69f4b2b75a1fa00e9fa26278,69e787f0c9f995641686c383,2026-04-24T14:03:33.492Z,8.21521,80.463949,12.63,309,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26279,69e787f0c9f995641686c383,2026-04-24T17:03:33.492Z,8.225272,80.441412,0.91,294,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2627a,69e787f0c9f995641686c383,2026-04-24T20:03:33.492Z,8.226007,80.439423,0.08,290,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2627b,69e787f0c9f995641686c383,2026-04-24T23:03:33.492Z,8.227875,80.428397,0.41,279,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2627c,69e787f0c9f995641686c383,2026-04-25T02:03:33.492Z,8.225909,80.397088,1.15,266,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2627d,69e787f0c9f995641686c383,2026-04-25T05:03:33.492Z,8.213409,80.379446,0.8,234,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2627e,69e787f0c9f995641686c383,2026-04-25T08:03:33.492Z,8.199973,80.346783,1.3,247,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2627f,69e787f0c9f995641686c383,2026-04-25T11:03:33.492Z,8.190894,80.330376,0.69,240,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26280,69e787f0c9f995641686c383,2026-04-25T14:03:33.492Z,8.187535,80.307343,0.85,261,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26281,69e787f0c9f995641686c383,2026-04-25T17:03:33.492Z,8.183904,80.271831,1.31,264,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26282,69e787f0c9f995641686c383,2026-04-25T20:03:33.492Z,8.177165,80.262758,0.42,233,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26283,69e787f0c9f995641686c383,2026-04-25T23:03:33.492Z,8.167673,80.252348,0.52,227,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26284,69e787f0c9f995641686c383,2026-04-26T02:03:33.492Z,8.152958,80.245578,0.6,204,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26285,69e787f0c9f995641686c383,2026-04-26T05:03:33.492Z,8.148826,80.244356,0.16,196,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26286,69e787f0c9f995641686c383,2026-04-26T08:03:33.492Z,8.143881,80.242519,0.2,200,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26287,69e787f0c9f995641686c383,2026-04-26T11:03:33.492Z,8.141281,80.238522,0.18,236,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26288,69e787f0c9f995641686c383,2026-04-26T14:03:33.492Z,8.141611,80.2282,0.38,271,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26289,69e787f0c9f995641686c383,2026-04-26T17:03:33.492Z,8.161617,80.19813,1.33,303,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2628a,69e787f0c9f995641686c383,2026-04-26T20:03:33.492Z,8.162363,80.191596,0.24,276,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2628b,69e787f0c9f995641686c383,2026-04-26T23:03:33.492Z,8.16493,80.188938,0.14,314,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2628c,69e787f0c9f995641686c383,2026-04-27T02:03:33.492Z,8.198321,80.185004,1.25,353,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2628d,69e787f0c9f995641686c383,2026-04-27T05:03:33.492Z,8.204582,80.187186,0.25,19,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2628e,69e787f0c9f995641686c383,2026-04-27T08:03:33.492Z,8.212076,80.190023,0.3,20,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2628f,69e787f0c9f995641686c383,2026-04-27T11:03:33.492Z,8.220155,80.199393,0.46,48,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26290,69e787f0c9f995641686c383,2026-04-27T14:03:33.492Z,8.221731,80.19967,0.06,9,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26291,69e787f0c9f995641686c383,2026-04-27T17:03:33.492Z,8.249639,80.221418,1.31,37,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26292,69e787f0c9f995641686c383,2026-04-27T20:03:33.492Z,8.261979,80.22807,0.52,28,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26293,69e787f0c9f995641686c383,2026-04-27T23:03:33.492Z,8.268863,80.230761,0.27,21,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26294,69e787f0c9f995641686c383,2026-04-28T02:03:33.492Z,8.285203,80.251162,0.96,51,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26295,69e787f0c9f995641686c383,2026-04-28T05:03:33.492Z,8.285408,80.252702,0.06,82,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26296,69e787f0c9f995641686c383,2026-04-28T08:03:33.492Z,8.280982,80.267509,0.57,106,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26297,69e787f0c9f995641686c383,2026-04-28T11:03:33.492Z,8.290415,80.295727,1.09,71,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26298,69e787f0c9f995641686c383,2026-04-28T14:03:33.492Z,8.293448,80.303291,0.3,67,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa26299,69e787f0c9f995641686c383,2026-04-28T17:03:33.492Z,8.307619,80.321153,0.84,51,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2629a,69e787f0c9f995641686c383,2026-04-28T20:03:33.492Z,8.314121,80.346458,0.96,75,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2629b,69e787f0c9f995641686c383,2026-04-28T23:03:33.492Z,8.323512,80.364736,0.76,62,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2629c,69e787f0c9f995641686c383,2026-04-29T02:03:33.492Z,8.333505,80.393032,1.1,70,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2629d,69e787f0c9f995641686c383,2026-04-29T05:03:33.492Z,8.345602,80.421371,1.13,66,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
69f4b2b75a1fa00e9fa2629e,69e787f0c9f995641686c383,2026-04-29T08:03:33.492Z,8.361916,80.433149,0.74,35,simulated,69e61be0c9f995641686bfa4,69e61bdec9f995641686bf8e
